x,y,shade_hours,shade_pct,dist_to_crescent_m,dist_to_edge_m,dist_to_tree_m,trees_within_10m,trees_within_20m,canopy_overhead,under_crescent_walk,under_gridshell,zone,category,albedo,sky_view_factor,summer_heat_index_c,comfort_gain_c,comfort_band,n_summer_hours_sampled
10.5,80.5,880.4000000000001,20.0,26.360376451218468,10.5,8.76378571503835,1,6,0,0,0,Children's Dune Play,Active,0.25,0.94,63.46822297254322,1.5549511912523855,Danger,1058
11.5,80.5,814.37,18.5,26.217137807317602,11.5,9.446663317770657,1,6,0,0,0,Children's Dune Play,Active,0.25,0.94,63.58535464807437,1.4378195157212303,Danger,1058
12.5,80.5,825.3750000000001,18.750000000000004,26.111437780517004,12.5,10.182089943597886,0,6,0,0,0,Children's Dune Play,Active,0.25,1.0,63.5658389749971,1.4573351887985027,Danger,1058
13.5,80.5,792.36,18.0,26.043733432895902,13.5,10.959491931641754,0,6,0,0,0,Children's Dune Play,Active,0.25,1.0,63.624378551734154,1.3987956120614484,Danger,1058
14.5,80.5,737.335,16.75,26.014321426507912,14.5,11.770555262175364,0,5,0,0,0,Children's Dune Play,Active,0.25,1.0,63.721895372070954,1.3012787917246484,Danger,1058
15.5,80.5,726.33,16.5,26.02333159761827,15.5,12.608785784528486,0,5,0,0,0,Children's Dune Play,Active,0.25,1.0,63.741391454453684,1.2817827093419183,Danger,1058
16.5,80.5,715.325,16.25,26.070724109574066,16.5,13.28899895100492,0,5,0,0,0,Children's Dune Play,Active,0.25,1.0,63.760885132058725,1.2622890317368771,Danger,1058
17.5,80.5,737.335,16.75,26.156290328627552,17.5,13.485388369989217,0,5,0,0,0,Children's Dune Play,Active,0.25,1.0,63.721895372070954,1.3012787917246484,Danger,1058
18.5,80.5,726.33,16.5,26.279657378158188,18.5,13.751869176918133,0,5,0,0,0,Children's Dune Play,Active,0.25,1.0,63.741391454453684,1.2817827093419183,Danger,1058
19.5,80.5,726.33,16.5,26.440296141898884,19.5,14.084463505178377,0,5,0,0,0,Children's Dune Play,Active,0.25,1.0,63.741391454453684,1.2817827093419183,Danger,1058
20.5,80.5,759.345,17.25,26.63753232244387,19.5,14.47861590754904,0,5,0,0,0,Children's Dune Play,Active,0.25,1.0,63.682895954864385,1.3402782089312169,Danger,1058
21.5,80.5,803.365,18.25,26.870560031141345,19.5,14.92945159635687,0,4,0,0,0,Children's Dune Play,Active,0.25,1.0,63.604867836857565,1.418306326938037,Danger,1058
22.5,80.5,825.3750000000001,18.750000000000004,27.13845729854775,19.5,15.432003477759887,0,4,0,0,0,Children's Dune Play,Active,0.25,1.0,63.5658389749971,1.4573351887985027,Danger,1058
23.5,80.5,781.355,17.75,27.440202854626065,19.5,15.981393484525178,0,3,0,0,0,Children's Dune Play,Active,0.25,1.0,63.64388680296199,1.3792873608336151,Danger,1058
24.5,80.5,759.345,17.25,27.774693533159954,19.5,16.572964251359934,0,1,0,0,0,Children's Dune Play,Active,0.25,1.0,63.682895954864385,1.3402782089312169,Danger,1058
25.5,80.5,847.3850000000001,19.250000000000004,28.140761699337247,19.5,17.202364676011406,0,1,0,0,0,Children's Dune Play,Active,0.25,1.0,63.52680013376274,1.496374030032861,Danger,1058
26.5,80.5,946.4300000000001,21.500000000000004,28.537192174017665,19.5,17.865597018183177,0,1,0,0,0,Al Sikkak — shaded alleys & setbacks,Circulation,0.3,1.0,63.35099950616809,1.6721746576275152,Danger,1058
27.5,80.5,924.4200000000001,21.000000000000004,28.96238205146654,19.5,18.5590345434709,0,1,0,0,0,Al Sikkak — shaded alleys & setbacks,Circulation,0.3,1.0,63.3900843455903,1.633089818205299,Danger,1058
28.5,80.5,880.4000000000001,20.0,29.380433515068315,19.5,19.279418288822324,0,1,0,0,0,Children's Dune Play,Active,0.25,1.0,63.46822297254322,1.5549511912523855,Danger,1058
29.5,80.5,880.4000000000001,20.0,29.791321695199468,19.5,20.023840189259584,0,0,0,0,0,Children's Dune Play,Active,0.25,1.0,63.46822297254322,1.5549511912523855,Danger,1058
30.5,80.5,847.3850000000001,19.250000000000004,30.19502333403888,19.5,20.78971818699421,0,0,0,0,0,Children's Dune Play,Active,0.25,1.0,63.52680013376274,1.496374030032861,Danger,1058
31.5,80.5,825.3750000000001,18.750000000000004,30.591516651232013,19.5,21.574767406956408,0,0,0,0,0,Children's Dune Play,Active,0.25,1.0,63.5658389749971,1.4573351887985027,Danger,1058
32.5,80.5,814.37,18.5,30.98078122465532,19.5,22.376970193346082,0,0,0,0,0,Children's Dune Play,Active,0.25,1.0,63.58535464807437,1.4378195157212303,Danger,1058
33.5,80.5,770.35,17.5,31.36279788437776,19.5,22.050185892549663,0,0,0,0,0,Children's Dune Play,Active,0.25,1.0,63.66339260067155,1.3597815631240522,Danger,1058
34.5,80.5,781.355,17.75,31.73754861818646,19.5,21.111571445947778,0,0,0,0,0,Children's Dune Play,Active,0.25,1.0,63.64388680296199,1.3792873608336151,Danger,1058
35.5,80.5,781.355,17.75,32.10501648727148,19.5,20.17885526829307,0,0,0,0,0,Children's Dune Play,Active,0.25,1.0,63.64388680296199,1.3792873608336151,Danger,1058
36.5,80.5,748.34,17.0,32.46140747919363,19.5,19.252894612501265,0,1,0,0,0,Children's Dune Play,Active,0.25,1.0,63.702396875414905,1.3207772883806967,Danger,1058
37.5,80.5,737.335,16.75,32.81009592589575,19.5,18.334713032426812,0,1,0,0,0,Children's Dune Play,Active,0.25,1.0,63.721895372070954,1.3012787917246484,Danger,1058
38.5,80.5,792.36,18.0,33.151379788824734,19.5,17.425540249955034,0,1,0,0,0,Children's Dune Play,Active,0.25,1.0,63.624378551734154,1.3987956120614484,Danger,1058
39.5,80.5,858.3900000000001,19.500000000000004,33.485248743857824,19.5,16.526863102965557,0,1,0,0,0,Children's Dune Play,Active,0.25,1.0,63.50727694418086,1.515897219614743,Danger,1058
40.5,80.5,1001.455,22.75,33.811693028489856,19.5,15.640490882498721,0,1,0,0,0,Children's Dune Play,Active,0.25,1.0,63.253241357102816,1.7699328066927862,Danger,1058
41.5,80.5,979.445,22.25,34.129648723547966,19.5,14.768639276077094,0,2,0,0,0,Children's Dune Play,Active,0.25,1.0,63.292352572362184,1.7308215914334184,Danger,1058
42.5,80.5,946.4300000000001,21.500000000000004,34.43640116425697,19.5,13.914038130185224,0,2,0,0,0,Children's Dune Play,Active,0.25,1.0,63.35099950616809,1.6721746576275152,Danger,1058
43.5,80.5,858.3900000000001,19.500000000000004,34.73565006674167,19.5,13.080069117157205,0,3,0,0,0,Children's Dune Play,Active,0.25,1.0,63.50727694418086,1.515897219614743,Danger,1058
44.5,80.5,726.33,16.5,35.0273892911137,19.5,12.270939618911465,0,3,0,0,0,Children's Dune Play,Active,0.25,1.0,63.741391454453684,1.2817827093419183,Danger,1058
45.5,80.5,693.315,15.75,35.31161303618323,19.5,11.491897587097283,0,3,0,0,0,Children's Dune Play,Active,0.25,1.0,63.79986531029262,1.223308853502985,Danger,1058
46.5,80.5,682.3100000000001,15.500000000000004,35.585655694663636,19.5,10.749486553956599,0,3,0,0,0,Children's Dune Play,Active,0.25,1.0,63.819351829288024,1.2038223345075778,Danger,1058
47.5,80.5,726.33,16.5,35.849534069936034,19.5,10.051826311424957,0,4,0,0,0,Children's Dune Play,Active,0.25,1.0,63.741391454453684,1.2817827093419183,Danger,1058
48.5,80.5,682.3100000000001,15.500000000000004,36.10584441756525,19.5,9.408876830760217,1,6,0,0,0,Children's Dune Play,Active,0.25,0.94,63.819351829288024,1.2038223345075778,Danger,1058
49.5,80.5,770.35,17.5,36.3545830196948,19.5,8.832593856720559,1,8,0,0,0,Children's Dune Play,Active,0.25,0.94,63.66339260067155,1.3597815631240522,Danger,1058
50.5,80.5,825.3750000000001,18.750000000000004,36.59381105109244,19.5,8.336813855372993,1,9,0,0,0,Al Sikkak — shaded alleys & setbacks,Circulation,0.3,0.94,63.5658389749971,1.4573351887985027,Danger,1058
51.5,80.5,869.3950000000001,19.75,36.82176032335036,19.5,7.936637592866418,1,9,0,0,0,Al Sikkak — shaded alleys & setbacks,Circulation,0.3,0.94,63.48775122745454,1.5354229363410639,Danger,1058
52.5,80.5,1100.5,25.0,37.042100974534286,19.5,7.647088812212253,1,9,0,0,0,Al Sikkak — shaded alleys & setbacks,Circulation,0.3,0.94,63.077106662251964,1.946067501543638,Danger,1058
53.5,80.5,1188.5400000000002,27.0,37.25483060290155,19.5,7.481023882011282,1,12,0,0,0,Quiet Contemplation Garden,Passive,0.18,0.94,62.920352247545694,2.1028219162499084,Danger,1058
54.5,80.5,1298.5900000000001,29.500000000000004,37.45675485823709,19.5,7.446708624928499,1,12,0,0,0,Quiet Contemplation Garden,Passive,0.18,0.94,62.72414558403644,2.2990285797591596,Danger,1058
55.5,80.5,1309.595,29.75,37.64835594996829,19.5,7.545940654812085,1,12,0,0,0,Quiet Contemplation Garden,Passive,0.18,0.94,62.704508259962395,2.3186659038332067,Danger,1058
56.5,80.5,1331.605,30.25,37.83231993268091,19.5,7.773607359991061,1,12,0,0,0,Quiet Contemplation Garden,Passive,0.18,0.94,62.665224311582065,2.3579498522135367,Danger,1058
57.5,80.5,1452.66,33.0,38.00864528520818,19.5,8.118911405395956,2,12,0,0,0,Quiet Contemplation Garden,Passive,0.18,0.88,62.4489351289583,2.574239034837305,Danger,1058
58.5,80.5,1485.6750000000002,33.75,38.17131471914558,19.5,8.5676410656627,2,12,0,0,0,Quiet Contemplation Garden,Passive,0.18,0.88,62.38987833506245,2.6332958287331536,Danger,1058
59.5,80.5,1441.6550000000002,32.75000000000001,38.32625275865454,19.5,9.104516706085569,5,12,0,0,0,Quiet Contemplation Garden,Passive,0.18,0.7,62.46861404734463,2.554560116450972,Danger,1058
60.5,80.5,1430.65,32.5,38.47353368201419,19.5,8.795095308771906,5,12,0,0,0,Quiet Contemplation Garden,Passive,0.18,0.7,62.488289657518784,2.5348845062768177,Danger,1058
61.5,80.5,1683.765,38.25,38.60935217940819,19.5,7.929445259795493,3,12,0,0,0,Quiet Contemplation Garden,Passive,0.18,0.8200000000000001,62.03487875897089,2.9882954048247115,Danger,1058
62.5,80.5,1672.7600000000002,38.00000000000001,38.73506292486188,19.5,6.93092987129003,3,12,0,0,0,Quiet Contemplation Garden,Passive,0.18,0.8200000000000001,62.05463176553902,2.968542398256581,Danger,1058
63.5,80.5,1771.805,40.25,38.853103278227074,19.5,5.932914598524714,7,12,0,0,0,Quiet Contemplation Garden,Passive,0.18,0.5800000000000001,61.8767173415753,3.1464568222203013,Danger,1058
64.5,80.5,1628.74,37.0,38.96119621584851,19.5,4.935702825944334,7,12,0,0,0,Quiet Contemplation Garden,Passive,0.18,0.5800000000000001,62.13360661592734,2.8895675478682605,Danger,1058
65.5,80.5,1705.775,38.75,39.057527919208745,19.5,3.9399047118784627,7,12,0,0,0,Quiet Contemplation Garden,Passive,0.18,0.5800000000000001,61.99536143647962,3.0278127273159825,Danger,1058
66.5,80.5,1771.805,40.25,39.14617995268025,19.5,2.9469536629084176,7,12,1,0,0,Quiet Contemplation Garden,Passive,0.18,0.5800000000000001,61.8767173415753,3.1464568222203013,Danger,1058
67.5,80.5,1760.8000000000002,40.0,39.22588629751804,19.5,1.9611788913754318,7,12,1,0,0,Quiet Contemplation Garden,Passive,0.18,0.5800000000000001,61.89650109000248,3.126673073793121,Danger,1058
68.5,80.5,1793.815,40.75,39.29273003762569,19.5,1.0039469092655224,7,13,1,0,0,Quiet Contemplation Garden,Passive,0.18,0.5800000000000001,61.83713797541926,3.1860361883763417,Danger,1058
69.5,80.5,1848.8400000000001,42.00000000000001,39.3518879961836,19.5,0.4118205304146733,7,13,1,0,0,Quiet Contemplation Garden,Passive,0.18,0.5800000000000001,61.73811918509588,3.285054978699719,Danger,1058
70.5,80.5,1892.8600000000001,43.00000000000001,39.402743233920866,19.5,1.1538123339253443,7,13,1,0,0,Quiet Contemplation Garden,Passive,0.18,0.5800000000000001,61.65883012159471,3.364344042200891,Danger,1058
71.5,80.5,1925.8750000000002,43.75000000000001,39.44002819170777,19.5,1.9996759800110906,7,13,1,0,0,Quiet Contemplation Garden,Passive,0.18,0.5800000000000001,61.5993190640331,3.4238550997625055,Danger,1058
72.5,80.5,1870.8500000000001,42.50000000000001,39.46962388222434,19.5,1.2532941878595891,7,14,1,0,0,Quiet Contemplation Garden,Passive,0.18,0.5800000000000001,61.6984829973757,3.3246911664199033,Danger,1058
73.5,80.5,1837.835,41.75,39.491348258625855,19.5,1.069012917420523,7,14,1,0,0,Quiet Contemplation Garden,Passive,0.18,0.5800000000000001,61.75793108480202,3.265243078993585,Danger,1058
74.5,80.5,1694.7700000000002,38.50000000000001,39.49903869080436,19.5,1.6476743955955766,6,14,1,0,0,Quiet Contemplation Garden,Passive,0.18,0.64,62.015121990163706,3.0080521736318957,Danger,1058
75.5,80.5,1562.71,35.5,39.49903869080436,19.5,2.507363796937046,4,14,1,0,0,Quiet Contemplation Garden,Passive,0.18,0.76,62.25195976139756,2.7712144023980443,Danger,1058
76.5,80.5,1584.72,36.0,39.491348258625855,19.5,3.443677613610175,4,13,1,0,0,Quiet Contemplation Garden,Passive,0.18,0.76,62.212523035303015,2.8106511284925872,Danger,1058
77.5,80.5,1507.6850000000002,34.25,39.46962388222434,19.5,4.408056011754976,4,12,0,0,0,Quiet Contemplation Garden,Passive,0.18,0.76,62.350490247830926,2.672683915964676,Danger,1058
78.5,80.5,1342.6100000000001,30.500000000000004,39.44002819170777,19.5,5.385443352135318,4,14,0,0,0,Quiet Contemplation Garden,Passive,0.18,0.76,62.645577653235804,2.3775965105597976,Danger,1058
79.5,80.5,1276.5800000000002,29.000000000000004,39.402743233920866,19.5,6.369854189488783,3,14,0,0,0,Quiet Contemplation Garden,Passive,0.18,0.8200000000000001,62.76341101588168,2.2597631479139224,Danger,1058
80.5,80.5,1133.515,25.75,39.3518879961836,19.5,7.358470268448267,4,15,0,0,0,Quiet Contemplation Garden,Passive,0.18,0.76,63.01834516181192,2.00482900198368,Danger,1058
81.5,80.5,1122.51,25.5,39.29273003762569,19.5,8.349798020786277,4,16,0,0,0,Quiet Contemplation Garden,Passive,0.18,0.76,63.03793515366826,1.9852390101273443,Danger,1058
82.5,80.5,1012.46,23.0,39.22588629751803,19.5,8.354099626801862,3,15,0,0,0,Quiet Contemplation Garden,Passive,0.18,0.8200000000000001,63.23368173407468,1.789492429720923,Danger,1058
83.5,80.5,1067.4850000000001,24.250000000000004,39.14617995268025,19.5,7.954601337472227,1,15,0,0,0,Quiet Contemplation Garden,Passive,0.18,0.94,63.13584294855528,1.887331215240323,Danger,1058
84.5,80.5,1078.49,24.5,39.057527919208745,19.5,7.665532225599139,1,16,0,0,0,Quiet Contemplation Garden,Passive,0.18,0.94,63.11626696479339,1.9069071990022124,Danger,1058
85.5,80.5,1078.49,24.5,38.96119621584851,19.5,7.499672403864241,2,16,0,0,0,Quiet Contemplation Garden,Passive,0.18,0.88,63.11626696479339,1.9069071990022124,Danger,1058
86.5,80.5,1012.46,23.0,38.853103278227074,19.5,7.4652386451383315,2,14,0,0,0,Quiet Contemplation Garden,Passive,0.18,0.88,63.23368173407468,1.789492429720923,Danger,1058
87.5,80.5,924.4200000000001,21.000000000000004,38.73506292486187,19.5,7.564026037266843,2,13,0,0,0,Quiet Contemplation Garden,Passive,0.18,0.88,63.3900843455903,1.633089818205299,Danger,1058
88.5,80.5,847.3850000000001,19.250000000000004,38.609352179408184,19.5,7.790968601915599,2,13,0,0,0,Quiet Contemplation Garden,Passive,0.18,0.88,63.52680013376274,1.496374030032861,Danger,1058
89.5,80.5,814.37,18.5,38.473533682014185,19.5,7.517711861539761,2,12,0,0,0,Quiet Contemplation Garden,Passive,0.18,0.88,63.58535464807437,1.4378195157212303,Danger,1058
90.5,80.5,836.3800000000001,19.000000000000004,38.32625275865453,19.5,7.315331020046243,2,12,0,0,0,Quiet Contemplation Garden,Passive,0.18,0.88,63.54632080710879,1.47685335668681,Danger,1058
91.5,80.5,792.36,18.0,38.17131471914558,19.5,7.246526356301066,2,12,0,0,0,Quiet Contemplation Garden,Passive,0.18,0.88,63.624378551734154,1.3987956120614484,Danger,1058
92.5,80.5,825.3750000000001,18.750000000000004,38.00864528520818,19.5,7.315068047002789,2,11,0,0,0,Quiet Contemplation Garden,Passive,0.18,0.88,63.5658389749971,1.4573351887985027,Danger,1058
93.5,80.5,825.3750000000001,18.750000000000004,37.8323199326809,19.5,7.517200065981775,1,8,0,0,0,Quiet Contemplation Garden,Passive,0.18,0.94,63.5658389749971,1.4573351887985027,Danger,1058
94.5,80.5,803.365,18.25,37.64835594996829,19.5,7.842599896189502,1,8,0,0,0,Quiet Contemplation Garden,Passive,0.18,0.94,63.604867836857565,1.418306326938037,Danger,1058
95.5,80.5,781.355,17.75,37.45675485823709,19.5,8.276741474241344,2,8,0,0,0,Quiet Contemplation Garden,Passive,0.18,0.88,63.64388680296199,1.3792873608336151,Danger,1058
96.5,80.5,759.345,17.25,37.25483060290155,19.5,8.803551881549968,2,8,0,0,0,Quiet Contemplation Garden,Passive,0.18,0.88,63.682895954864385,1.3402782089312169,Danger,1058
97.5,80.5,748.34,17.0,37.042100974534286,19.5,9.187595470026864,2,8,0,0,0,Al Sikkak — shaded alleys & setbacks,Circulation,0.3,0.88,63.702396875414905,1.3207772883806967,Danger,1058
98.5,80.5,737.335,16.75,36.82176032335036,19.5,9.071486650664859,1,7,0,0,0,Al Sikkak — shaded alleys & setbacks,Circulation,0.3,0.94,63.721895372070954,1.3012787917246484,Danger,1058
99.5,80.5,770.35,17.5,36.59381105109244,19.5,9.0648678746865,1,6,0,0,0,Al Sikkak — shaded alleys & setbacks,Circulation,0.3,0.94,63.66339260067155,1.3597815631240522,Danger,1058
100.5,80.5,792.36,18.0,36.35458301969481,19.5,9.167976282574903,1,6,0,0,0,Family Picnic Grove,Passive,0.2,0.94,63.624378551734154,1.3987956120614484,Danger,1058
101.5,80.5,759.345,17.25,36.10584441756525,19.5,9.377193004848976,1,6,0,0,0,Family Picnic Grove,Passive,0.2,0.94,63.682895954864385,1.3402782089312169,Danger,1058
102.5,80.5,770.35,17.5,35.849534069936034,19.5,9.685644438163171,1,6,0,0,0,Family Picnic Grove,Passive,0.2,0.94,63.66339260067155,1.3597815631240522,Danger,1058
103.5,80.5,726.33,16.5,35.585655694663636,19.5,10.084228662364504,0,6,0,0,0,Family Picnic Grove,Passive,0.2,1.0,63.741391454453684,1.2817827093419183,Danger,1058
104.5,80.5,704.32,16.0,35.311613036183225,19.5,10.562747144904415,0,6,0,0,0,Family Picnic Grove,Passive,0.2,1.0,63.780376414256544,1.2427977495390579,Danger,1058
105.5,80.5,704.32,16.0,35.02738929111369,19.5,11.110876958166669,0,4,0,0,0,Family Picnic Grove,Passive,0.2,1.0,63.780376414256544,1.2427977495390579,Danger,1058
106.5,80.5,715.325,16.25,34.73565006674166,19.5,11.71885430884144,0,3,0,0,0,Family Picnic Grove,Passive,0.2,1.0,63.760885132058725,1.2622890317368771,Danger,1058
107.5,80.5,715.325,16.25,34.436401164256964,19.5,12.377863541184489,0,3,0,0,0,Family Picnic Grove,Passive,0.2,1.0,63.760885132058725,1.2622890317368771,Danger,1058
108.5,80.5,693.315,15.75,34.129648723547966,19.5,13.080193629167605,0,3,0,0,0,Family Picnic Grove,Passive,0.2,1.0,63.79986531029262,1.223308853502985,Danger,1058
109.5,80.5,693.315,15.75,33.81169302848985,19.5,13.819241111900807,0,2,0,0,0,Family Picnic Grove,Passive,0.2,1.0,63.79986531029262,1.223308853502985,Danger,1058
110.5,80.5,539.245,12.25,33.485248743857845,19.5,14.5894271457512,0,1,0,0,0,Family Picnic Grove,Passive,0.2,1.0,64.07246419299696,0.9507099707986413,Danger,1058
111.5,80.5,407.185,9.25,33.15137978882473,19.5,15.386076302082824,0,1,0,0,0,Family Picnic Grove,Passive,0.2,1.0,64.30576646516045,0.7174076986351565,Danger,1058
112.5,80.5,319.14500000000004,7.250000000000001,32.810095925895745,19.5,16.205286282748826,0,1,0,0,0,Family Picnic Grove,Passive,0.2,1.0,64.46112604663398,0.5620481171616234,Danger,1058
113.5,80.5,231.10500000000002,5.250000000000001,32.46140747919363,19.5,17.043804241957833,0,1,0,0,0,Family Picnic Grove,Passive,0.2,1.0,64.61634881549064,0.4068253483049631,Danger,1058
114.5,80.5,165.07500000000002,3.7500000000000004,32.10501648727148,19.5,17.898916798804123,0,1,0,0,0,Family Picnic Grove,Passive,0.2,1.0,64.73267758144654,0.29049658234906417,Danger,1058
115.5,80.5,154.07000000000002,3.5000000000000004,31.73754861818646,19.5,18.768355871062468,0,1,0,0,0,Family Picnic Grove,Passive,0.2,1.0,64.7520584230864,0.27111574070920597,Danger,1058
116.5,80.5,154.07000000000002,3.5000000000000004,31.36279788437777,19.5,19.65021988770552,0,1,0,0,0,Family Picnic Grove,Passive,0.2,1.0,64.7520584230864,0.27111574070920597,Danger,1058
117.5,80.5,143.065,3.25,30.980781224655313,19.5,20.5429087805868,0,0,0,0,0,Family Picnic Grove,Passive,0.2,1.0,64.7714371930752,0.25173697072040113,Danger,1058
118.5,80.5,121.055,2.75,30.591516651232013,19.5,21.445070778615836,0,0,0,0,0,Family Picnic Grove,Passive,0.2,1.0,64.81018853220216,0.21298563159344042,Danger,1058
119.5,80.5,110.05000000000001,2.5,30.195023334038883,19.5,22.355559045395744,0,0,0,0,0,Family Picnic Grove,Passive,0.2,1.0,64.82956110814314,0.19361305565246312,Danger,1058
120.5,80.5,132.06,3.0,29.791321695199464,19.5,23.273396395122653,0,0,0,0,0,Family Picnic Grove,Passive,0.2,1.0,64.79081389496349,0.23236026883211025,Danger,1058
121.5,80.5,88.04,2.0,29.38043351506831,19.5,23.1655116526376,0,0,0,0,0,Family Picnic Grove,Passive,0.2,1.0,64.86830008904886,0.15487407474674342,Danger,1058
122.5,80.5,110.05000000000001,2.5,28.96238205146654,19.5,22.713598647193116,0,0,0,0,0,Al Sikkak — shaded alleys & setbacks,Circulation,0.3,1.0,64.82956110814314,0.19361305565246312,Danger,1058
123.5,80.5,88.04,2.0,28.53719217401766,19.5,22.288319278038617,0,0,0,0,0,Al Sikkak — shaded alleys & setbacks,Circulation,0.3,1.0,64.86830008904886,0.15487407474674342,Danger,1058
124.5,80.5,66.03,1.5,28.140761699337244,19.5,21.900474628961874,0,0,0,0,0,Family Picnic Grove,Passive,0.2,1.0,64.90703086253535,0.11614330126025152,Danger,1058
125.5,80.5,44.02,1.0,27.77469353315995,19.5,21.55208578555258,0,0,0,0,0,Family Picnic Grove,Passive,0.2,1.0,64.94575345190286,0.07742071189274213,Danger,1058
126.5,80.5,44.02,1.0,27.44020285462606,19.5,21.24509389110419,0,0,0,0,0,Family Picnic Grove,Passive,0.2,1.0,64.94575345190286,0.07742071189274213,Danger,1058
127.5,80.5,44.02,1.0,27.13845729854775,19.5,20.981316144985936,0,0,0,0,0,Family Picnic Grove,Passive,0.2,1.0,64.94575345190286,0.07742071189274213,Danger,1058
128.5,80.5,66.03,1.5,26.87056003114134,19.5,20.76239966646106,0,0,0,0,0,Family Picnic Grove,Passive,0.2,1.0,64.90703086253535,0.11614330126025152,Danger,1058
129.5,80.5,66.03,1.5,26.637532322443867,19.5,20.58977543937469,0,0,0,0,0,Family Picnic Grove,Passive,0.2,1.0,64.90703086253535,0.11614330126025152,Danger,1058
130.5,80.5,55.025000000000006,1.25,26.44029614189888,19.5,20.464614957968113,0,0,0,0,0,Family Picnic Grove,Passive,0.2,1.0,64.92639317883794,0.09678098495766108,Danger,1058
131.5,80.5,55.025000000000006,1.25,26.279657378158188,18.5,20.16936007907786,0,0,0,0,0,Family Picnic Grove,Passive,0.2,1.0,64.92639317883794,0.09678098495766108,Danger,1058
132.5,80.5,44.02,1.0,26.156290328627552,17.5,19.91497738172257,0,1,0,0,0,Family Picnic Grove,Passive,0.2,1.0,64.94575345190286,0.07742071189274213,Danger,1058
133.5,80.5,44.02,1.0,26.070724109574066,16.5,19.708109047535313,0,1,0,0,0,Family Picnic Grove,Passive,0.2,1.0,64.94575345190286,0.07742071189274213,Danger,1058
134.5,80.5,33.015,0.75,26.02333159761827,15.5,19.55026343414751,0,1,0,0,0,Family Picnic Grove,Passive,0.2,1.0,64.96511168440199,0.05806247939361242,Danger,1058
135.5,80.5,33.015,0.75,26.014321426507912,14.5,19.442634555522226,0,1,0,0,0,Family Picnic Grove,Passive,0.2,1.0,64.96511168440199,0.05806247939361242,Danger,1058
136.5,80.5,22.01,0.5,26.043733432895902,13.5,19.386058820054394,0,1,0,0,0,Family Picnic Grove,Passive,0.2,1.0,64.98446787891177,0.03870628488382977,Danger,1058
137.5,80.5,22.01,0.5,26.111437780517008,12.5,19.380983326179056,0,1,0,0,0,Family Picnic Grove,Passive,0.2,1.0,64.98446787891177,0.03870628488382977,Danger,1058
138.5,80.5,22.01,0.5,26.217137807317602,11.5,19.42744843783281,0,2,0,0,0,Family Picnic Grove,Passive,0.2,1.0,64.98446787891177,0.03870628488382977,Danger,1058
139.5,80.5,11.005,0.25,26.36037645121847,10.5,19.281705895702178,0,2,0,0,0,Family Picnic Grove,Passive,0.2,1.0,65.00382203791395,0.019352125881653137,Danger,1058
140.5,80.5,11.005,0.25,26.54054593432517,9.5,18.91592429733103,0,2,0,0,0,Family Picnic Grove,Passive,0.2,1.0,65.00382203791395,0.019352125881653137,Danger,1058
141.5,80.5,11.005,0.25,26.75690023777223,8.5,18.596779339346927,0,2,0,0,0,Family Picnic Grove,Passive,0.2,1.0,65.00382203791395,0.019352125881653137,Danger,1058
142.5,80.5,11.005,0.25,27.008569791385966,7.5,18.32670760312291,0,1,0,0,0,Family Picnic Grove,Passive,0.2,1.0,65.00382203791395,0.019352125881653137,Danger,1058
143.5,80.5,11.005,0.25,27.294577740244268,6.5,18.107904940781122,0,1,0,0,0,Family Picnic Grove,Passive,0.2,1.0,65.00382203791395,0.019352125881653137,Danger,1058
144.5,80.5,11.005,0.25,27.613857134784865,5.5,17.942247103369404,0,1,0,0,0,Al Madar — the perimeter loop,Circulation,0.3,1.0,65.00382203791395,0.019352125881653137,Danger,1058
145.5,80.5,66.03,1.5,27.965268418207256,4.5,17.831215350961642,0,1,0,0,0,Al Madar — the perimeter loop,Circulation,0.3,1.0,64.90703086253535,0.11614330126025152,Danger,1058
146.5,80.5,143.065,3.25,28.34761664663277,3.5,17.77583333254372,0,1,0,0,0,Al Madar — the perimeter loop,Circulation,0.3,1.0,64.7714371930752,0.25173697072040113,Danger,1058
147.5,80.5,176.08,4.0,28.759667963773893,2.5,17.776621176150847,0,1,0,0,0,Al Kathib — the dune berm,Green_Buffer,0.18,1.0,64.71329466450612,0.30987949928947955,Danger,1058
148.5,80.5,209.09500000000003,4.750000000000001,29.2001649520785,1.5,17.83357143744284,0,1,0,0,0,Al Kathib — the dune berm,Green_Buffer,0.18,1.0,64.65513342387057,0.3680407399250356,Danger,1058
149.5,80.5,220.10000000000002,5.0,29.667840586579008,0.5,17.946149447398998,0,1,0,0,0,Al Kathib — the dune berm,Green_Buffer,0.18,1.0,64.63574216721291,0.38743199658269134,Danger,1058
0.5,81.5,704.32,16.0,30.548431986542298,0.5,8.759687178475843,1,6,0,0,0,Al Kathib — the dune berm,Green_Buffer,0.18,0.94,63.780376414256544,1.2427977495390579,Danger,1058
1.5,81.5,792.36,18.0,30.09444408847469,1.5,8.316707716696408,1,6,0,0,0,Al Kathib — the dune berm,Green_Buffer,0.18,0.94,63.624378551734154,1.3987956120614484,Danger,1058
2.5,81.5,814.37,18.5,29.66722826878605,2.5,7.975157366796034,1,6,0,0,0,Al Kathib — the dune berm,Green_Buffer,0.18,0.94,63.58535464807437,1.4378195157212303,Danger,1058
